timestamp,command,value
2025-01-01 01:50:55,CMD_GYRO_CALIBRATE,0
2025-01-01 01:51:44,CMD_PAYLOAD_OFF,1
2025-01-01 01:52:29,CMD_REBOOT_OBC,1
2025-01-01 01:53:38,CMD_BATTERY_CHARGE,1
2025-01-01 01:53:40,CMD_PAYLOAD_OFF,0
2025-01-01 01:53:40,CMD_ATTITUDE_ADJUST,1
2025-01-01 01:54:22,CMD_PAYLOAD_OFF,1
2025-01-01 01:55:28,CMD_GYRO_CALIBRATE,1
2025-01-01 01:55:53,CMD_BATTERY_CHARGE,1
2025-01-01 01:56:38,CMD_SAFE_MODE,1
2025-01-01 01:57:05,CMD_ORBIT_CORRECTION,1
2025-01-01 01:58:40,CMD_ORBIT_CORRECTION,1
2025-01-01 01:59:36,CMD_PAYLOAD_OFF,1
2025-01-01 01:59:48,CMD_PAYLOAD_ON,1
2025-01-01 02:00:22,CMD_PAYLOAD_OFF,1
2025-01-01 02:00:48,CMD_PAYLOAD_OFF,1
2025-01-01 02:00:53,CMD_REBOOT_OBC,1
2025-01-01 02:00:57,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:01:13,CMD_ORBIT_CORRECTION,1
2025-01-01 02:01:16,CMD_GYRO_CALIBRATE,1
2025-01-01 02:01:22,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:01:32,CMD_BATTERY_CHARGE,1
2025-01-01 02:01:51,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:02:14,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:02:50,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:03:14,CMD_ORBIT_CORRECTION,1
2025-01-01 02:04:00,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:04:23,CMD_PAYLOAD_ON,0
2025-01-01 02:04:53,CMD_ORBIT_CORRECTION,1
2025-01-01 02:05:43,CMD_BATTERY_CHARGE,1
2025-01-01 02:06:12,CMD_SAFE_MODE,1
2025-01-01 02:06:59,CMD_ORBIT_CORRECTION,1
2025-01-01 02:10:10,CMD_PAYLOAD_ON,1
2025-01-01 02:10:16,CMD_SAFE_MODE,1
2025-01-01 02:11:07,CMD_PAYLOAD_OFF,1
2025-01-01 02:11:23,CMD_SAFE_MODE,1
2025-01-01 02:11:36,CMD_PAYLOAD_ON,1
2025-01-01 02:12:45,CMD_REBOOT_OBC,1
2025-01-01 02:13:51,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:15:42,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:16:44,CMD_REBOOT_OBC,1
2025-01-01 02:17:33,CMD_PAYLOAD_ON,1
2025-01-01 02:17:46,CMD_PAYLOAD_OFF,1
2025-01-01 02:17:51,CMD_GYRO_CALIBRATE,1
2025-01-01 02:18:28,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:19:51,CMD_PAYLOAD_ON,0
2025-01-01 02:21:36,CMD_REBOOT_OBC,1
2025-01-01 02:21:52,CMD_BATTERY_CHARGE,1
2025-01-01 02:22:36,CMD_PAYLOAD_ON,1
2025-01-01 02:22:39,CMD_DOWNLINK_START,1
2025-01-01 02:23:41,CMD_PAYLOAD_ON,1
2025-01-01 02:23:51,CMD_ATTITUDE_ADJUST,0
2025-01-01 02:25:00,CMD_BATTERY_CHARGE,1
2025-01-01 02:25:12,CMD_ORBIT_CORRECTION,1
2025-01-01 02:25:53,CMD_DOWNLINK_STOP,1
2025-01-01 02:27:11,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:28:08,CMD_ORBIT_CORRECTION,1
2025-01-01 02:28:58,CMD_PAYLOAD_ON,1
2025-01-01 02:30:34,CMD_REBOOT_OBC,1
2025-01-01 02:31:46,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:32:58,CMD_PAYLOAD_ON,1
2025-01-01 02:33:11,CMD_DOWNLINK_START,1
2025-01-01 02:34:20,CMD_REBOOT_OBC,1
2025-01-01 02:34:40,CMD_PAYLOAD_ON,1
2025-01-01 02:34:46,CMD_BATTERY_CHARGE,1
2025-01-01 02:35:05,CMD_GYRO_CALIBRATE,1
2025-01-01 02:35:21,CMD_BATTERY_CHARGE,1
2025-01-01 02:36:39,CMD_DOWNLINK_STOP,1
2025-01-01 02:37:11,CMD_PAYLOAD_ON,1
2025-01-01 02:37:50,CMD_DOWNLINK_START,1
2025-01-01 02:38:31,CMD_GYRO_CALIBRATE,1
2025-01-01 02:39:12,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:40:43,CMD_REBOOT_OBC,1
2025-01-01 02:41:09,CMD_DOWNLINK_START,1
2025-01-01 02:41:35,CMD_PAYLOAD_ON,1
2025-01-01 02:42:31,CMD_PAYLOAD_ON,1
2025-01-01 02:42:39,CMD_PAYLOAD_OFF,1
2025-01-01 02:42:45,CMD_DOWNLINK_START,1
2025-01-01 02:43:35,CMD_DOWNLINK_START,1
2025-01-01 02:44:20,CMD_PAYLOAD_ON,1
2025-01-01 02:45:01,CMD_PAYLOAD_ON,1
2025-01-01 02:45:53,CMD_DOWNLINK_START,1
2025-01-01 02:46:06,CMD_DOWNLINK_START,1
2025-01-01 02:50:04,CMD_GYRO_CALIBRATE,1
2025-01-01 02:50:16,CMD_ORBIT_CORRECTION,1
2025-01-01 02:50:36,CMD_REBOOT_OBC,1
2025-01-01 02:50:48,CMD_DOWNLINK_START,1
2025-01-01 02:52:15,CMD_PAYLOAD_ON,1
2025-01-01 02:52:37,CMD_DOWNLINK_START,1
2025-01-01 02:52:55,CMD_ATTITUDE_ADJUST,1
2025-01-01 02:54:00,CMD_BATTERY_CHARGE,1
2025-01-01 02:54:58,CMD_ORBIT_CORRECTION,1
2025-01-01 02:55:18,CMD_REBOOT_OBC,0
2025-01-01 02:56:59,CMD_GYRO_CALIBRATE,1
2025-01-01 02:57:42,CMD_PAYLOAD_OFF,1
2025-01-01 02:59:10,CMD_ORBIT_CORRECTION,1
2025-01-01 03:04:10,CMD_DOWNLINK_START,1
2025-01-01 03:04:15,CMD_PAYLOAD_OFF,1
2025-01-01 03:04:54,CMD_PAYLOAD_OFF,1
2025-01-01 03:05:03,CMD_BATTERY_CHARGE,1
2025-01-01 03:07:58,CMD_PAYLOAD_OFF,1
2025-01-01 03:07:59,CMD_PAYLOAD_ON,0
2025-01-01 03:08:00,CMD_DOWNLINK_START,1
2025-01-01 03:09:01,CMD_SAFE_MODE,1
2025-01-01 03:11:20,CMD_PAYLOAD_ON,1
2025-01-01 03:11:21,CMD_PAYLOAD_OFF,1
2025-01-01 03:11:57,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:12:10,CMD_BATTERY_CHARGE,0
2025-01-01 03:12:29,CMD_DOWNLINK_START,1
2025-01-01 03:13:04,CMD_BATTERY_CHARGE,1
2025-01-01 03:13:07,CMD_PAYLOAD_OFF,1
2025-01-01 03:13:08,CMD_DOWNLINK_START,1
2025-01-01 03:14:12,CMD_DOWNLINK_STOP,1
2025-01-01 03:17:57,CMD_SAFE_MODE,1
2025-01-01 03:18:57,CMD_PAYLOAD_OFF,1
2025-01-01 03:19:12,CMD_BATTERY_CHARGE,1
2025-01-01 03:19:37,CMD_REBOOT_OBC,1
2025-01-01 03:21:09,CMD_DOWNLINK_START,1
2025-01-01 03:23:14,CMD_PAYLOAD_ON,1
2025-01-01 03:23:18,CMD_DOWNLINK_STOP,0
2025-01-01 03:24:34,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:27:00,CMD_REBOOT_OBC,1
2025-01-01 03:27:44,CMD_PAYLOAD_ON,1
2025-01-01 03:28:22,CMD_ORBIT_CORRECTION,0
2025-01-01 03:29:42,CMD_PAYLOAD_OFF,1
2025-01-01 03:31:01,CMD_DOWNLINK_STOP,1
2025-01-01 03:31:23,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:31:39,CMD_PAYLOAD_ON,1
2025-01-01 03:33:07,CMD_BATTERY_CHARGE,1
2025-01-01 03:33:23,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:34:17,CMD_DOWNLINK_START,1
2025-01-01 03:35:37,CMD_ORBIT_CORRECTION,1
2025-01-01 03:36:17,CMD_DOWNLINK_STOP,1
2025-01-01 03:37:37,CMD_BATTERY_CHARGE,1
2025-01-01 03:38:13,CMD_DOWNLINK_START,1
2025-01-01 03:38:31,CMD_PAYLOAD_ON,1
2025-01-01 03:38:37,CMD_SAFE_MODE,1
2025-01-01 03:39:02,CMD_ORBIT_CORRECTION,1
2025-01-01 03:39:16,CMD_BATTERY_CHARGE,1
2025-01-01 03:40:00,CMD_DOWNLINK_STOP,1
2025-01-01 03:42:18,CMD_REBOOT_OBC,1
2025-01-01 03:42:27,CMD_DOWNLINK_START,1
2025-01-01 03:43:41,CMD_BATTERY_CHARGE,1
2025-01-01 03:45:00,CMD_PAYLOAD_OFF,1
2025-01-01 03:46:22,CMD_PAYLOAD_ON,1
2025-01-01 03:47:27,CMD_BATTERY_CHARGE,1
2025-01-01 03:47:27,CMD_PAYLOAD_OFF,1
2025-01-01 03:48:10,CMD_PAYLOAD_ON,1
2025-01-01 03:48:23,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:51:21,CMD_PAYLOAD_ON,1
2025-01-01 03:51:30,CMD_BATTERY_CHARGE,1
2025-01-01 03:51:38,CMD_ORBIT_CORRECTION,1
2025-01-01 03:52:45,CMD_GYRO_CALIBRATE,1
2025-01-01 03:52:53,CMD_ORBIT_CORRECTION,1
2025-01-01 03:53:28,CMD_PAYLOAD_OFF,1
2025-01-01 03:57:54,CMD_ATTITUDE_ADJUST,1
2025-01-01 03:58:26,CMD_ORBIT_CORRECTION,1
2025-01-01 03:58:42,CMD_DOWNLINK_START,1
2025-01-01 03:58:49,CMD_BATTERY_CHARGE,1
2025-01-01 03:59:53,CMD_PAYLOAD_ON,1
2025-01-01 04:02:37,CMD_GYRO_CALIBRATE,1
2025-01-01 04:03:59,CMD_DOWNLINK_STOP,1
2025-01-01 04:04:22,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:04:50,CMD_PAYLOAD_OFF,1
2025-01-01 04:05:17,CMD_DOWNLINK_STOP,1
2025-01-01 04:05:58,CMD_DOWNLINK_STOP,0
2025-01-01 04:07:29,CMD_REBOOT_OBC,1
2025-01-01 04:10:51,CMD_DOWNLINK_STOP,1
2025-01-01 04:10:53,CMD_SAFE_MODE,1
2025-01-01 04:12:03,CMD_BATTERY_CHARGE,1
2025-01-01 04:13:14,CMD_DOWNLINK_STOP,1
2025-01-01 04:13:45,CMD_DOWNLINK_STOP,1
2025-01-01 04:15:04,CMD_REBOOT_OBC,1
2025-01-01 04:15:29,CMD_PAYLOAD_ON,1
2025-01-01 04:16:59,CMD_DOWNLINK_START,1
2025-01-01 04:17:22,CMD_PAYLOAD_ON,1
2025-01-01 04:17:33,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:18:16,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:18:30,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:20:08,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:21:15,CMD_ORBIT_CORRECTION,1
2025-01-01 04:22:55,CMD_PAYLOAD_ON,1
2025-01-01 04:23:22,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:23:39,CMD_ORBIT_CORRECTION,1
2025-01-01 04:24:21,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:25:19,CMD_DOWNLINK_START,0
2025-01-01 04:26:31,CMD_REBOOT_OBC,0
2025-01-01 04:26:55,CMD_DOWNLINK_STOP,0
2025-01-01 04:28:28,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:30:12,CMD_PAYLOAD_ON,1
2025-01-01 04:33:37,CMD_DOWNLINK_START,1
2025-01-01 04:34:33,CMD_PAYLOAD_ON,1
2025-01-01 04:37:16,CMD_PAYLOAD_ON,1
2025-01-01 04:37:30,CMD_DOWNLINK_STOP,1
2025-01-01 04:37:56,CMD_DOWNLINK_START,1
2025-01-01 04:38:40,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:39:00,CMD_ORBIT_CORRECTION,1
2025-01-01 04:39:06,CMD_DOWNLINK_STOP,1
2025-01-01 04:39:32,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:40:20,CMD_PAYLOAD_ON,1
2025-01-01 04:41:18,CMD_BATTERY_CHARGE,1
2025-01-01 04:41:22,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:42:30,CMD_DOWNLINK_START,1
2025-01-01 04:43:00,CMD_DOWNLINK_STOP,1
2025-01-01 04:43:26,CMD_PAYLOAD_ON,0
2025-01-01 04:43:52,CMD_PAYLOAD_ON,1
2025-01-01 04:44:03,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:44:44,CMD_GYRO_CALIBRATE,1
2025-01-01 04:45:10,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:45:56,CMD_PAYLOAD_ON,1
2025-01-01 04:45:58,CMD_DOWNLINK_START,1
2025-01-01 04:46:17,CMD_REBOOT_OBC,1
2025-01-01 04:46:24,CMD_PAYLOAD_ON,1
2025-01-01 04:47:09,CMD_PAYLOAD_ON,1
2025-01-01 04:47:14,CMD_ORBIT_CORRECTION,1
2025-01-01 04:47:59,CMD_REBOOT_OBC,1
2025-01-01 04:49:09,CMD_PAYLOAD_OFF,1
2025-01-01 04:50:12,CMD_PAYLOAD_OFF,1
2025-01-01 04:50:41,CMD_PAYLOAD_ON,1
2025-01-01 04:50:43,CMD_BATTERY_CHARGE,1
2025-01-01 04:51:12,CMD_PAYLOAD_ON,1
2025-01-01 04:51:28,CMD_ORBIT_CORRECTION,1
2025-01-01 04:51:49,CMD_DOWNLINK_STOP,1
2025-01-01 04:52:25,CMD_PAYLOAD_ON,1
2025-01-01 04:53:20,CMD_PAYLOAD_ON,1
2025-01-01 04:55:54,CMD_REBOOT_OBC,1
2025-01-01 04:56:05,CMD_ATTITUDE_ADJUST,1
2025-01-01 04:56:16,CMD_GYRO_CALIBRATE,1
2025-01-01 04:58:03,CMD_DOWNLINK_START,1
2025-01-01 04:59:12,CMD_GYRO_CALIBRATE,1
2025-01-01 04:59:56,CMD_GYRO_CALIBRATE,1
2025-01-01 04:59:57,CMD_PAYLOAD_ON,1
2025-01-01 05:01:38,CMD_REBOOT_OBC,1
2025-01-01 05:02:10,CMD_DOWNLINK_START,1
2025-01-01 05:02:59,CMD_DOWNLINK_STOP,1
2025-01-01 05:03:33,CMD_ORBIT_CORRECTION,1
2025-01-01 05:03:47,CMD_PAYLOAD_OFF,1
2025-01-01 05:04:02,CMD_DOWNLINK_START,1
2025-01-01 05:04:21,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:04:29,CMD_ORBIT_CORRECTION,1
2025-01-01 05:04:40,CMD_REBOOT_OBC,1
2025-01-01 05:05:00,CMD_REBOOT_OBC,0
2025-01-01 05:07:13,CMD_ORBIT_CORRECTION,1
2025-01-01 05:09:08,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:09:48,CMD_BATTERY_CHARGE,1
2025-01-01 05:10:15,CMD_PAYLOAD_ON,1
2025-01-01 05:11:00,CMD_DOWNLINK_STOP,1
2025-01-01 05:11:15,CMD_REBOOT_OBC,1
2025-01-01 05:11:16,CMD_GYRO_CALIBRATE,1
2025-01-01 05:11:27,CMD_ORBIT_CORRECTION,1
2025-01-01 05:11:28,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:11:55,CMD_ORBIT_CORRECTION,1
2025-01-01 05:12:36,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:13:02,CMD_PAYLOAD_ON,1
2025-01-01 05:13:42,CMD_BATTERY_CHARGE,1
2025-01-01 05:15:01,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:15:09,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:15:53,CMD_ORBIT_CORRECTION,1
2025-01-01 05:16:57,CMD_PAYLOAD_ON,1
2025-01-01 05:17:36,CMD_PAYLOAD_ON,1
2025-01-01 05:18:15,CMD_ORBIT_CORRECTION,1
2025-01-01 05:19:01,CMD_PAYLOAD_ON,1
2025-01-01 05:19:23,CMD_GYRO_CALIBRATE,1
2025-01-01 05:19:31,CMD_BATTERY_CHARGE,1
2025-01-01 05:21:20,CMD_DOWNLINK_START,1
2025-01-01 05:21:50,CMD_BATTERY_CHARGE,1
2025-01-01 05:23:14,CMD_SAFE_MODE,1
2025-01-01 05:23:36,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:23:38,CMD_BATTERY_CHARGE,1
2025-01-01 05:24:15,CMD_REBOOT_OBC,1
2025-01-01 05:24:25,CMD_BATTERY_CHARGE,1
2025-01-01 05:25:23,CMD_PAYLOAD_ON,1
2025-01-01 05:27:02,CMD_PAYLOAD_ON,1
2025-01-01 05:27:24,CMD_ORBIT_CORRECTION,1
2025-01-01 05:29:57,CMD_GYRO_CALIBRATE,1
2025-01-01 05:31:14,CMD_PAYLOAD_ON,1
2025-01-01 05:34:39,CMD_DOWNLINK_START,1
2025-01-01 05:35:28,CMD_PAYLOAD_ON,1
2025-01-01 05:36:49,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:37:19,CMD_PAYLOAD_OFF,1
2025-01-01 05:38:11,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:38:18,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:39:33,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:39:48,CMD_BATTERY_CHARGE,1
2025-01-01 05:40:25,CMD_DOWNLINK_START,1
2025-01-01 05:40:34,CMD_PAYLOAD_ON,1
2025-01-01 05:41:13,CMD_PAYLOAD_ON,1
2025-01-01 05:42:11,CMD_DOWNLINK_START,1
2025-01-01 05:42:22,CMD_DOWNLINK_START,1
2025-01-01 05:42:25,CMD_DOWNLINK_STOP,1
2025-01-01 05:43:19,CMD_DOWNLINK_START,1
2025-01-01 05:43:41,CMD_PAYLOAD_OFF,0
2025-01-01 05:44:22,CMD_DOWNLINK_START,1
2025-01-01 05:44:32,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:45:54,CMD_PAYLOAD_ON,1
2025-01-01 05:45:58,CMD_SAFE_MODE,0
2025-01-01 05:47:32,CMD_GYRO_CALIBRATE,1
2025-01-01 05:49:03,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:49:06,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:51:27,CMD_ORBIT_CORRECTION,1
2025-01-01 05:51:59,CMD_SAFE_MODE,1
2025-01-01 05:54:51,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:55:26,CMD_DOWNLINK_STOP,1
2025-01-01 05:55:30,CMD_ATTITUDE_ADJUST,1
2025-01-01 05:55:52,CMD_GYRO_CALIBRATE,1
2025-01-01 05:56:35,CMD_PAYLOAD_ON,1
2025-01-01 05:58:27,CMD_BATTERY_CHARGE,1
2025-01-01 05:58:47,CMD_REBOOT_OBC,1
2025-01-01 05:58:57,CMD_REBOOT_OBC,1
2025-01-01 05:59:15,CMD_PAYLOAD_OFF,1
2025-01-01 05:59:34,CMD_PAYLOAD_ON,1
2025-01-01 05:59:40,CMD_ORBIT_CORRECTION,1
2025-01-01 06:00:08,CMD_PAYLOAD_ON,1
2025-01-01 06:00:49,CMD_DOWNLINK_STOP,1
2025-01-01 06:00:58,CMD_PAYLOAD_ON,1
2025-01-01 06:01:35,CMD_PAYLOAD_ON,1
2025-01-01 06:01:39,CMD_SAFE_MODE,1
2025-01-01 06:01:51,CMD_SAFE_MODE,1
2025-01-01 06:01:51,CMD_REBOOT_OBC,1
2025-01-01 06:02:11,CMD_DOWNLINK_STOP,1
2025-01-01 06:03:13,CMD_DOWNLINK_START,1
