timestamp,command,value
2025-01-01 15:24:03,CMD_RADIATOR_LOUVRE_CLOSE,0
2025-01-01 15:25:44,CMD_MODULATION_BPSK,1
2025-01-01 15:32:38,CMD_BATT_DISCHARGE_MODE,1
2025-01-01 16:24:02,CMD_GROUND_PASS_PREP,1
2025-01-01 16:41:49,CMD_RW_Y_SPEED_SET,1
2025-01-01 16:47:41,CMD_PAYLOAD_DATA_DOWNLOAD,1
2025-01-01 17:01:02,CMD_TX_POWER_LOW,1
2025-01-01 17:05:18,CMD_THRUSTER_ALL_FIRE,1
2025-01-01 17:15:18,CMD_PROP_RESET,1
2025-01-01 17:21:13,CMD_SAFE_MODE_EXIT,1
2025-01-01 17:27:40,CMD_CAMERA_MODE_STILL,1
2025-01-01 17:30:12,CMD_PAYLOAD_OFF,1
2025-01-01 17:38:12,CMD_CAMERA_EXPOSURE_SET,1
2025-01-01 17:49:37,CMD_PAYLOAD_SELFTEST,1
2025-01-01 17:50:36,CMD_PAYLOAD_RESET,1
2025-01-01 17:55:06,CMD_MAGNETORQUER_Y_OFF,1
2025-01-01 18:11:00,CMD_VALVE1_OPEN,1
2025-01-01 18:26:17,CMD_SUN_SENSOR_ON,1
2025-01-01 18:31:36,CMD_LOAD_SHED_OFF,1
2025-01-01 18:53:27,CMD_HEATER_OBC_ON,1
2025-01-01 19:03:44,CMD_EPS_RESET,1
2025-01-01 19:16:24,CMD_LOG_CLEAR,1
2025-01-01 19:41:20,CMD_CAMERA_MODE_VIDEO,1
2025-01-01 19:54:23,CMD_SOFTWARE_UPDATE,1
2025-01-01 20:03:13,CMD_ADCS_MODE_NOMINAL,1
2025-01-01 20:16:52,CMD_CPU_THROTTLE_100,1
2025-01-01 20:28:43,CMD_ORBIT_CIRCULARISE,1
2025-01-01 20:31:57,CMD_MAGNETORQUER_X_OFF,1
2025-01-01 20:34:51,CMD_TELEMETRY_RATE_LOW,1
2025-01-01 20:40:57,CMD_SUN_SENSOR_OFF,1
2025-01-01 20:59:07,CMD_POWER_MODE_ECO,0
2025-01-01 21:08:07,CMD_POWER_MODE_NORMAL,1
2025-01-01 21:26:57,CMD_PAYLOAD_HEATER_OFF,1
2025-01-01 21:32:47,CMD_BATT_CHARGE_ON,1
2025-01-01 21:34:46,CMD_MISSION_RESUME,1
2025-01-01 21:52:24,CMD_EPOCH_SET,1
2025-01-01 21:53:22,CMD_EULER_ANGLE_SET,1
2025-01-01 22:06:07,CMD_HEATER_THRUSTER2_OFF,1
2025-01-01 22:07:05,CMD_CAMERA_OFF,1
2025-01-01 22:20:53,CMD_RF_TX_OFF,1
2025-01-01 22:36:41,CMD_MODULATION_QPSK,1
2025-01-01 22:42:37,CMD_COMM_FREQ_CHANGE,1
2025-01-01 22:56:10,CMD_SAFE_ATTITUDE,1
2025-01-01 23:12:58,CMD_MISSION_PAUSE,1
2025-01-01 23:30:22,CMD_EVENT_LOG_CLEAR,1
2025-01-01 23:31:18,CMD_MEMORY_DUMP,1
2025-01-01 23:31:24,CMD_SOLAR_PANEL_RETRACT,1
2025-01-01 23:37:46,CMD_BUS_RESET,1
2025-01-02 00:07:41,CMD_STAR_TRACKER_RESET,1
2025-01-02 00:21:07,CMD_THRUSTER1_FIRE,1
2025-01-02 00:30:15,CMD_NOMINAL_MODE_ENTER,1
2025-01-02 00:32:58,CMD_WATCHDOG_DISABLE,1
2025-01-02 00:41:07,CMD_RW_X_DESATURATE,1
2025-01-02 01:03:56,CMD_LOG_DOWNLOAD,1
2025-01-02 01:17:47,CMD_VALVE2_OPEN,1
2025-01-02 01:39:00,CMD_FAULT_LOG_DOWNLOAD,1
2025-01-02 01:42:02,CMD_THRUSTER2_OFF,1
2025-01-02 01:49:55,CMD_HEATER_THRUSTER1_OFF,1
2025-01-02 01:50:22,CMD_THRUSTER1_OFF,1
2025-01-02 02:27:24,CMD_CAMERA_CAPTURE,1
2025-01-02 02:29:47,CMD_RF_TX_ON,1
2025-01-02 02:33:55,CMD_DOWNLINK_STOP,1
2025-01-02 02:59:25,CMD_CAMERA_ON,1
2025-01-02 03:00:52,CMD_STATION_KEEP,1
2025-01-02 03:02:44,CMD_MISSION_START,1
2025-01-02 03:06:20,CMD_ECLIPSE_MODE_EXIT,1
2025-01-02 03:07:53,CMD_HEATER_PAYLOAD_ON,1
2025-01-02 03:11:23,CMD_GYRO_RESET,1
2025-01-02 03:12:05,CMD_FAULT_CLEAR,1
2025-01-02 03:25:01,CMD_GYRO_BIAS_UPDATE,1
2025-01-02 03:46:16,CMD_HEATER_THRUSTER2_ON,1
